candidate_id,scenario_index,day_index,t0,pv_s_scale,svc_q_scale,cap_total_mvar,risk,under_steps,over_steps,pf_fail,daily_loss_mwh,vmin,vmax,solve_total_seconds,inherited_steps,direct_fallback_steps
1,27,244,23424,0.3,0.0,0.0,0,0,0,0,1.0979347817292882,0.953476890249398,1.0056156228569701,21.21549259981839,31,0
2,27,244,23424,0.3,0.1875,0.0,0,0,0,0,0.8746856503101974,0.9640342110958835,1.005536815919675,20.980807199986884,0,0
3,27,244,23424,0.3,0.375,0.0,0,0,0,0,0.8542147101800233,0.9639301424482406,1.0054871369329408,20.616812299907906,0,0
4,27,244,23424,0.45,0.375,0.0,0,0,0,0,0.8539405712383109,0.9639178258799581,1.00549779581222,20.896031200216385,29,0
5,27,244,23424,0.45,0.5625,0.0,0,0,0,0,0.8538346889882606,0.9639178258799581,1.0054975524456318,21.303529900178546,19,0
6,27,244,23424,0.45,0.75,0.0,0,0,0,0,0.8538662588817761,0.9639178258799581,1.005497629103327,20.700468299968634,46,0
7,27,244,23424,0.6,0.75,0.0,0,0,0,0,0.8538483502830663,0.9639178258799581,1.0054975953815144,20.838724000030197,49,0
8,27,244,23424,0.75,0.75,0.0,0,0,0,0,0.8538214670529434,0.9639178258799581,1.0054975953815144,20.813251600193325,35,0
0,28,245,23520,0.225,0.0,0.0,0,0,0,0,0.9488388076840164,0.953973208979826,1.0155839877139594,20.264512000023387,0,0
1,28,245,23520,0.3,0.0,0.0,0,0,0,0,0.9482104852123846,0.9537510884406547,1.0155635588257679,20.523395000054734,20,0
2,28,245,23520,0.3,0.1875,0.0,0,0,0,0,0.7552950119678941,0.9641619931495355,1.0147581166455286,20.66017649997957,0,0
3,28,245,23520,0.3,0.375,0.0,0,0,0,0,0.742827176911615,0.9640533900182304,1.014465552121728,19.9353703999368,0,0
4,28,245,23520,0.45,0.375,0.0,0,0,0,0,0.742471148867073,0.9640415213969864,1.014476314437946,20.284146599966334,12,0
5,28,245,23520,0.45,0.5625,0.0,0,0,0,0,0.7424360220048103,0.9640415213969864,1.014526175981909,20.37061210005777,14,0
6,28,245,23520,0.45,0.75,0.0,0,0,0,0,0.742164567377102,0.9640415213969864,1.0145205586549368,19.914524100138806,33,0
7,28,245,23520,0.6,0.75,0.0,0,0,0,0,0.7422127549509683,0.9640415213969864,1.0145220262556818,20.303184399730526,25,0
8,28,245,23520,0.75,0.75,0.0,0,0,0,0,0.742202494814334,0.9640415213969864,1.0145195026769147,20.106096200062893,21,0
0,30,255,24480,0.225,0.0,0.0,1,0,0,1,0.553466825346564,0.9510000160179495,1.0009663960179964,7.771673299983377,0,0
1,30,255,24480,0.3,0.0,0.0,1,0,0,1,0.6307620614007395,0.9510000098125203,1.004540471573464,7.864576600142755,6,0
2,30,255,24480,0.3,0.1875,0.0,0,0,0,0,1.8704358769095861,0.9510000012316344,1.003657235512223,21.258194300084142,0,0
3,30,255,24480,0.3,0.375,0.0,0,0,0,0,1.6840518617561888,0.9526930263693163,1.0034936583986458,21.530090399930486,0,0
4,30,255,24480,0.45,0.375,0.0,0,0,0,0,1.6818580629469926,0.9526596053538299,1.0034927338080903,21.371931300061988,41,0
5,30,255,24480,0.45,0.5625,0.0,0,0,0,0,1.6814806549397583,0.9526596053538299,1.0034880855092252,21.20924250027747,50,0
6,30,255,24480,0.45,0.75,0.0,0,0,0,0,1.6814233453299132,0.9526596053538299,1.0034853314540773,21.348938900016947,45,0
7,30,255,24480,0.6,0.75,0.0,0,0,0,0,1.6813941583221794,0.9526596053538299,1.0034826359560773,21.454688500001794,50,0
8,30,255,24480,0.75,0.75,0.0,0,0,0,0,1.6814166649839417,0.9526596053538299,1.0034836242890222,22.14391629997408,51,0
0,31,271,26016,0.225,0.0,0.0,1,0,0,1,0.8266810502210361,0.9510000023736276,1.0188622810308134,10.434868900076253,0,0
1,31,271,26016,0.3,0.0,0.0,1,0,0,1,1.479020147030371,0.9510000007002625,1.032830953862878,14.447772799816448,7,0
2,31,271,26016,0.3,0.1875,0.0,0,0,0,0,1.574271661308364,0.9510000020657995,1.0057576167086748,21.792095499899006,0,0
3,31,271,26016,0.3,0.375,0.0,0,0,0,0,1.4919434617458145,0.9539804646092596,1.0056924703969103,21.059337600017898,0,0
4,31,271,26016,0.45,0.375,0.0,0,0,0,0,1.49056328330162,0.9539441731043226,1.0056952202570215,21.710918699827744,34,0
5,31,271,26016,0.45,0.5625,0.0,0,0,0,0,1.4897864200948072,0.9539441731043226,1.0056912808422418,21.513268199865706,38,0
6,31,271,26016,0.45,0.75,0.0,0,0,0,0,1.4897659602476692,0.9539441731043226,1.0056914631831197,21.25827410002239,39,0
7,31,271,26016,0.6,0.75,0.0,0,0,0,0,1.4898184080839776,0.9539441731043226,1.0056941564086466,21.253522999817505,42,0
8,31,271,26016,0.75,0.75,0.0,0,0,0,0,1.4898470005485531,0.9539441731043226,1.0056947952377437,21.545028700085822,39,0
0,32,277,26592,0.225,0.0,0.0,1,0,0,1,0.5963476588766925,0.9510000104196477,1.0104613473692927,7.8461417999642435,0,0
1,32,277,26592,0.3,0.0,0.0,1,0,0,1,0.7128395202659035,0.9510000055917898,1.0083618517987387,8.347152699978324,8,0
2,32,277,26592,0.3,0.1875,0.0,0,0,0,0,1.8742541894015292,0.951000001296676,1.0028302727955933,21.389812099951087,0,0
3,32,277,26592,0.3,0.375,0.0,0,0,0,0,1.6973891914094499,0.9521993566241593,1.0026290914674854,21.28539179987274,0,0
4,32,277,26592,0.45,0.375,0.0,0,0,0,0,1.695949253356383,0.9521670329238967,1.0026289800119534,20.982126699964283,50,0
5,32,277,26592,0.45,0.5625,0.0,0,0,0,0,1.6954700606725517,0.9521670329238967,1.0026289800119534,21.294969900045544,57,0
6,32,277,26592,0.45,0.75,0.0,0,0,0,0,1.6954353324871105,0.9521670329238967,1.0026289800119534,21.322655600029975,55,0
7,32,277,26592,0.6,0.75,0.0,0,0,0,0,1.695403170537391,0.9521670329238967,1.0026289800119534,21.47517000004882,59,0
8,32,277,26592,0.75,0.75,0.0,0,0,0,0,1.6954166270386963,0.9521670329238967,1.0026289800119534,21.795441700087395,57,0
0,33,279,26784,0.225,0.0,0.0,1,0,0,1,1.453294853046539,0.9510000038907627,1.0021805637883536,20.02995259995805,0,0
1,33,279,26784,0.3,0.0,0.0,0,0,0,0,1.5939291204621793,0.9510000108018091,1.0021788465399561,21.266849000152433,21,0
2,33,279,26784,0.3,0.1875,0.0,0,0,0,0,1.2198958251064986,0.9556380734636002,1.001958302470407,21.494955699890852,0,0
3,33,279,26784,0.3,0.375,0.0,0,0,0,0,1.1828608637896463,0.9581329343993128,1.0018995685064582,21.29686899977969,0,0
4,33,279,26784,0.45,0.375,0.0,0,0,0,0,1.1822507164280267,0.9574225232457099,1.0018993125412372,21.21531010005856,28,0
5,33,279,26784,0.45,0.5625,0.0,0,0,0,0,1.182282001268878,0.9573896026693057,1.0018992932823125,21.539251899986994,34,0
6,33,279,26784,0.45,0.75,0.0,0,0,0,0,1.1822801131901652,0.957448231170719,1.001900253006957,21.000256700091995,41,0
7,33,279,26784,0.6,0.75,0.0,0,0,0,0,1.1822853450448572,0.9575853021492425,1.001899034748874,21.47792460003984,35,0
8,33,279,26784,0.75,0.75,0.0,0,0,0,0,1.1822828103904481,0.9576229188046774,1.0018997378168997,21.622243399906438,32,0
0,35,285,27360,0.225,0.0,0.0,1,0,0,1,0.6325108395541247,0.9510000012913716,1.016294084518742,8.363609899883159,0,0
1,35,285,27360,0.3,0.0,0.0,1,0,0,1,1.3619800482129492,0.9509994492137108,1.034227335958682,12.833366399892839,9,0
2,35,285,27360,0.3,0.1875,0.0,0,0,0,0,1.7245766516362293,0.9510000024553295,1.0055424181456112,21.261680000141496,0,0
3,35,285,27360,0.3,0.375,0.0,0,0,0,0,1.5913405660361213,0.952599987098797,1.0054712653357323,21.165271300036693,0,0
4,35,285,27360,0.45,0.375,0.0,0,0,0,0,1.5903859033242962,0.9525667262122742,1.0054743466191256,21.32855740006198,40,0
5,35,285,27360,0.45,0.5625,0.0,0,0,0,0,1.5895658142368556,0.9525667262122742,1.0054689871669613,21.32435050010099,44,0
6,35,285,27360,0.45,0.75,0.0,0,0,0,0,1.5895345988888083,0.9525667262122742,1.0054682401009025,20.827170800039312,46,0
7,35,285,27360,0.6,0.75,0.0,0,0,0,0,1.5895584179808122,0.9525667262122742,1.0054680597249748,21.31380869995337,53,0
8,35,285,27360,0.75,0.75,0.0,0,0,0,0,1.5895637310166566,0.9525667262122742,1.0054680597249748,21.770732099888846,53,0
0,36,287,27552,0.225,0.0,0.0,0,0,0,0,1.1498666977342256,0.9510000015594232,1.0193504840778587,20.58840559987584,0,0
1,36,287,27552,0.3,0.0,0.0,0,0,0,0,1.1497346205710934,0.9510000038277996,1.0194030866827848,20.87643089995254,30,0
2,36,287,27552,0.3,0.1875,0.0,0,0,0,0,0.9161818536162167,0.9584431251569189,1.0185428783989665,21.05297459985013,0,0
3,36,287,27552,0.3,0.375,0.0,0,0,0,0,0.8973218508031465,0.9601186027105835,1.0181959517123924,20.623739400180057,0,0
4,36,287,27552,0.45,0.375,0.0,0,0,0,0,0.896511403113262,0.9594759940706422,1.0181990049869583,20.54980730000534,20,0
5,36,287,27552,0.45,0.5625,0.0,0,0,0,0,0.8965176651559233,0.9594505312605316,1.0181990592250574,20.646445999940624,35,0
6,36,287,27552,0.45,0.75,0.0,0,0,0,0,0.8965376957891154,0.959423977710647,1.0181574681671433,20.60040440002922,56,0
7,36,287,27552,0.6,0.75,0.0,0,0,0,0,0.8965254425585125,0.959423977710647,1.018201906767226,20.966761199902976,48,0
8,36,287,27552,0.75,0.75,0.0,0,0,0,0,0.8965183071251439,0.959423977710647,1.0181986554017344,21.207907299947692,43,0
0,37,289,27744,0.225,0.0,0.0,1,0,0,1,0.5500001491289732,0.9510000019527017,1.0000000000003604,7.330948499875376,0,0
1,37,289,27744,0.3,0.0,0.0,1,0,0,1,1.158107637905732,0.9509994781013943,1.0361713004917872,11.209850200015353,7,0
2,37,289,27744,0.3,0.1875,0.0,0,0,0,0,1.8621792129115509,0.9510000004491493,1.007017679950884,21.226119300088612,0,0
3,37,289,27744,0.3,0.375,0.0,0,0,0,0,1.6512868844585518,0.9515750033196859,1.0069460944425777,21.117324000049848,0,0
4,37,289,27744,0.45,0.375,0.0,0,0,0,0,1.6500297342726982,0.9515447112697566,1.0069495661799435,21.176104700076394,42,0
5,37,289,27744,0.45,0.5625,0.0,0,0,0,0,1.6494977855885693,0.9515447112697566,1.0069430502738987,21.580101199942874,49,0
6,37,289,27744,0.45,0.75,0.0,0,0,0,0,1.6494392487975766,0.9515447112697566,1.006943187024976,21.164312799897743,47,0
7,37,289,27744,0.6,0.75,0.0,0,0,0,0,1.649454441298079,0.9515447112697566,1.0069457332192804,21.323656299879076,51,0
8,37,289,27744,0.75,0.75,0.0,0,0,0,0,1.6494672843845046,0.9515447112697566,1.0069463802269245,21.69934420019854,52,0
0,38,293,28128,0.225,0.0,0.0,1,0,0,1,1.542015750014401,0.9510000006697444,1.0020776624964385,19.812835399847245,0,0
1,38,293,28128,0.3,0.0,0.0,0,0,0,0,1.6855716151204518,0.9509994792521023,1.0020788793329358,21.200620100222295,22,0
2,38,293,28128,0.3,0.1875,0.0,0,0,0,0,1.2605863518497031,0.9557619028705723,1.001653350737808,21.177864800061798,0,0
3,38,293,28128,0.3,0.375,0.0,0,0,0,0,1.222639792099698,0.9582260312735875,1.0015899661870806,21.188757900119526,0,0
4,38,293,28128,0.45,0.375,0.0,0,0,0,0,1.2218954281058838,0.9575154321380824,1.0015877728723563,21.298375899816165,26,0
5,38,293,28128,0.45,0.5625,0.0,0,0,0,0,1.221920354177399,0.9574832960393291,1.001589577434349,21.051576900179498,37,0
6,38,293,28128,0.45,0.75,0.0,0,0,0,0,1.2219391873438283,0.957529642669904,1.0015892333804362,20.828874100057874,47,0
7,38,293,28128,0.6,0.75,0.0,0,0,0,0,1.221929335481859,0.9576639139178841,1.00158951276119,21.015458700072486,40,0
8,38,293,28128,0.75,0.75,0.0,0,0,0,0,1.221935418611535,0.9577012008174919,1.0015893143903798,21.494784300011816,36,0
0,40,301,28896,0.225,0.0,0.0,0,0,0,0,1.454165207544093,0.95100000127415,1.002767077463925,21.10665020014858,0,0
1,40,301,28896,0.3,0.0,0.0,0,0,0,0,1.4536113112674445,0.9509994503636856,1.002766884609272,21.695594199962215,44,0
2,40,301,28896,0.3,0.1875,0.0,0,0,0,0,1.1406255868959367,0.9568573653538431,1.0026868119641905,21.543259899975965,0,0
3,40,301,28896,0.3,0.375,0.0,0,0,0,0,1.1107526341405296,0.9590046912611153,1.0026445958404921,21.34412760011037,0,0
4,40,301,28896,0.45,0.375,0.0,0,0,0,0,1.1100626690400162,0.9583362997498655,1.0026437819949783,21.70000450007501,19,0
5,40,301,28896,0.45,0.5625,0.0,0,0,0,0,1.1100781117813792,0.9584536753731034,1.00264410339278,21.52771450005821,22,0
6,40,301,28896,0.45,0.75,0.0,0,0,0,0,1.1101442861538158,0.9584194742187451,1.0026439697443275,20.941727800120134,42,0
7,40,301,28896,0.6,0.75,0.0,0,0,0,0,1.1100904813525871,0.9583531058113411,1.0026439682503148,21.78635399986524,29,0
8,40,301,28896,0.75,0.75,0.0,0,0,0,0,1.1101130939095898,0.9583975683671001,1.0026438852364377,22.10216490016319,36,0
0,41,308,29568,0.225,0.0,0.0,1,0,0,1,1.4301899394479904,0.9510000019555843,1.0053710344967184,20.29277109989198,0,0
1,41,308,29568,0.3,0.0,0.0,0,0,0,0,1.5329298077959126,0.9509995166790975,1.0004560878389572,21.457512199995108,35,0
2,41,308,29568,0.3,0.1875,0.0,0,0,0,0,1.1762912284471085,0.9559099581575287,1.0000000000046694,21.471971300023142,0,0
3,41,308,29568,0.3,0.375,0.0,0,0,0,0,1.1478175292708768,0.9583393094515554,1.0000000000043325,21.526637200033292,0,0
4,41,308,29568,0.45,0.375,0.0,0,0,0,0,1.1467665916203489,0.9576309344660165,1.000000000001586,21.658996800077148,26,0
5,41,308,29568,0.45,0.5625,0.0,0,0,0,0,1.146825041349976,0.9575996375343829,1.0000000000010116,21.189407600089908,42,0
6,41,308,29568,0.45,0.75,0.0,0,0,0,0,1.1468524547537846,0.9576291977608252,1.000000000000813,21.09096870009671,63,0
7,41,308,29568,0.6,0.75,0.0,0,0,0,0,1.1468242159776962,0.957760207716547,1.0000000000006952,21.27157609994174,51,0
8,41,308,29568,0.75,0.75,0.0,0,0,0,0,1.146827163650287,0.9577968077354717,1.0000000000006481,22.148083300126018,44,0
0,42,311,29856,0.225,0.0,0.0,1,0,0,1,0.5451306158971485,0.951000000883142,0.9999999999999135,7.267095899907872,0,0
1,42,311,29856,0.3,0.0,0.0,1,0,0,1,0.6987293269022444,0.9509994735790331,1.0064311692978758,7.653878399927635,11,0
2,42,311,29856,0.3,0.1875,0.0,0,0,0,0,2.7352556166159494,0.9510000008550973,1.0055405150455428,21.54180640008417,0,0
3,42,311,29856,0.3,0.375,0.0,0,0,0,0,2.0623402941606708,0.9510951938549194,1.0000000000042772,22.100130600156263,0,0
4,42,311,29856,0.45,0.375,0.0,0,0,0,0,2.0622381100257563,0.9510694295230102,1.0000000000015818,21.26289700009511,82,0
5,42,311,29856,0.45,0.5625,0.0,0,0,0,0,2.061839099532965,0.9510694295230102,1.000000000001114,21.636265800276306,90,0
6,42,311,29856,0.45,0.75,0.0,0,0,0,0,2.0618103824265415,0.9510694295230102,1.00000000000118,21.319635199848562,89,0
7,42,311,29856,0.6,0.75,0.0,0,0,0,0,2.061845840442813,0.9510694295230102,1.0000000000007467,21.62467420005123,92,0
8,42,311,29856,0.75,0.75,0.0,0,0,0,0,2.061849100935451,0.9510694295230102,1.000000000000634,22.593798999878345,92,0
0,43,318,30528,0.225,0.0,0.0,1,0,0,1,0.5650469610203201,0.9510000011140475,1.0118240383459667,7.004833600076381,0,0
1,43,318,30528,0.3,0.0,0.0,1,0,0,1,0.7749232237725798,0.9510000008209087,1.0104974597863938,7.874058399989735,10,0
2,43,318,30528,0.3,0.1875,0.0,1,0,0,1,2.4192070934427994,0.9510000004593036,1.0016784649010742,20.77596819997416,0,0
3,43,318,30528,0.3,0.375,0.0,0,0,0,0,2.0232399558932754,0.9511323610640308,1.0000000000042106,22.287328300008085,0,0
4,43,318,30528,0.45,0.375,0.0,0,0,0,0,2.020524369293977,0.9511065097292999,1.0000000000022535,21.894590999989305,62,0
5,43,318,30528,0.45,0.5625,0.0,0,0,0,0,2.020215571787247,0.9511065097292999,1.00000000000158,21.334635300096124,69,0
6,43,318,30528,0.45,0.75,0.0,0,0,0,0,2.020283548319025,0.9511065097292999,1.0000000000014624,21.701519200083567,70,0
7,43,318,30528,0.6,0.75,0.0,0,0,0,0,2.020401826857208,0.9511065097292999,1.0000000000011715,21.749310500134015,78,0
8,43,318,30528,0.75,0.75,0.0,0,0,0,0,2.020460074293514,0.9511065097292999,1.000000000000696,22.337235899816733,84,0
0,45,329,31584,0.225,0.0,0.0,1,0,0,1,1.4960625808918553,0.951000001403351,1.0076312134702836,18.55988590011839,0,0
1,45,329,31584,0.3,0.0,0.0,1,0,0,1,1.7478900588542523,0.9509994317876267,1.0104713861535424,20.09106529993005,17,0
2,45,329,31584,0.3,0.1875,0.0,0,0,0,0,1.4011759468232978,0.9526869979696176,1.0000000000046536,21.638075099908747,0,0
3,45,329,31584,0.3,0.375,0.0,0,0,0,0,1.360652856563671,0.956277905681713,1.0000000000042926,21.565065699949628,0,0
4,45,329,31584,0.45,0.375,0.0,0,0,0,0,1.3589642650292686,0.9560192482180726,1.0000000000015863,21.331738299981225,38,0
5,45,329,31584,0.45,0.5625,0.0,0,0,0,0,1.3582152240035583,0.9559763860224813,1.0000000000010771,21.482012800115626,48,0
6,45,329,31584,0.45,0.75,0.0,0,0,0,0,1.3582271785418563,0.9560617957035303,1.000000000001045,21.317080200096825,55,0
7,45,329,31584,0.6,0.75,0.0,0,0,0,0,1.3582976700141431,0.9560292659260862,1.000000000000732,21.994778100051917,59,0
8,45,329,31584,0.75,0.75,0.0,0,0,0,0,1.3583208325184297,0.9560292659260862,1.0000000000006384,22.03318230001605,59,0
0,46,330,31680,0.225,0.0,0.0,1,0,0,1,0.5066581628796759,0.9510000071689322,1.0090700847753309,6.47315770003479,0,0
1,46,330,31680,0.3,0.0,0.0,1,0,0,1,0.5913621091520721,0.9510000043908304,1.0104915427181833,6.739427100052126,6,0
2,46,330,31680,0.3,0.1875,0.0,1,0,0,1,0.9822712916832553,0.9510000012928769,1.0123800285282207,10.540898999985075,0,0
3,46,330,31680,0.3,0.375,0.0,0,0,0,0,2.421529909594208,0.9510000018836835,1.0000000000042526,22.29315820024931,0,0
4,46,330,31680,0.45,0.375,0.0,0,0,0,0,2.4240465006689496,0.9509994972640472,1.0000000000015865,21.482136999838986,49,0
5,46,330,31680,0.45,0.5625,0.0,0,0,0,0,2.3734674157498015,0.9509994972640472,1.0000000000010543,21.768088499928126,46,0
6,46,330,31680,0.45,0.75,0.0,0,0,0,0,2.3739869128808215,0.9510243267675538,1.000000000001215,21.92275569983758,44,0
7,46,330,31680,0.6,0.75,0.0,0,0,0,0,2.3730457864559,0.9510243267675538,1.0000000000009697,21.880904300051043,53,0
8,46,330,31680,0.75,0.75,0.0,0,0,0,0,2.3730779581375163,0.9510000592874849,1.000000000000962,22.484107099822722,55,0
0,47,341,32736,0.225,0.0,0.0,1,0,0,1,0.5546037642754118,0.9510000016831965,0.9999999999998981,6.3053723998891655,0,0
1,47,341,32736,0.3,0.0,0.0,1,0,0,1,0.6755966389536696,0.9509994451009222,1.0103759839361717,6.652757400093833,16,0
2,47,341,32736,0.3,0.1875,0.0,1,0,0,1,1.3709149480207383,0.9510000007663467,1.0120777349860492,12.371070999914082,0,0
3,47,341,32736,0.3,0.375,0.0,0,0,0,0,2.3633983423510845,0.9510000025878103,1.0000000000044045,21.82957859992166,0,0
4,47,341,32736,0.45,0.375,0.0,0,0,0,0,2.3651940351134177,0.9510000538562726,1.0000000000015847,22.160935499879997,46,0
5,47,341,32736,0.45,0.5625,0.0,0,0,0,0,2.352171370651919,0.9511205796346774,1.0000000000010212,22.039153200166766,65,0
6,47,341,32736,0.45,0.75,0.0,0,0,0,0,2.350938844668138,0.9511205796346774,1.0000000000011922,21.581100199953653,67,0
7,47,341,32736,0.6,0.75,0.0,0,0,0,0,2.350379528429378,0.9511205796346774,1.0000000000009792,22.157129199971678,72,0
8,47,341,32736,0.75,0.75,0.0,0,0,0,0,2.350612013795116,0.9511205796346774,1.0000000000009637,22.041350999847054,72,0
0,48,342,32832,0.225,0.0,0.0,1,0,0,1,0.9694454302790753,0.9510000029107861,0.9999999999999303,10.86992590004229,0,0
1,48,342,32832,0.3,0.0,0.0,1,0,0,1,1.6790297104903227,0.9510000011308778,1.0171814326260609,14.590319900016766,31,0
2,48,342,32832,0.3,0.1875,0.0,0,0,0,0,1.7954442027538775,0.9510000009258093,1.0000000000045917,22.2541650000785,0,0
3,48,342,32832,0.3,0.375,0.0,0,0,0,0,1.718930520259034,0.9534810390850855,1.0000000000044147,22.35812620012439,0,0
4,48,342,32832,0.45,0.375,0.0,0,0,0,0,1.7175714837840972,0.9534447570082788,1.0000000000015843,21.525326000148198,56,0
5,48,342,32832,0.45,0.5625,0.0,0,0,0,0,1.7152966565051548,0.9534447570082788,1.0000000000014302,21.9736865000159,59,0
6,48,342,32832,0.45,0.75,0.0,0,0,0,0,1.7153036156353492,0.9534447570082788,1.0000000000010496,21.745158199832076,67,0
7,48,342,32832,0.6,0.75,0.0,0,0,0,0,1.7153835106399875,0.9534447570082788,1.0000000000008094,21.85913480009185,71,0
8,48,342,32832,0.75,0.75,0.0,0,0,0,0,1.715380483967447,0.9534447570082788,1.0000000000006903,22.00717729999451,67,0
