candidate_id,worst_seed_risk,mean_seed_risk,worst_seed_pf_fail_rate,mean_daily_loss_mwh,maximum_seed_loss_mwh,mean_intervention_rate,projection_failure_steps,worst_vmin,worst_vmax,raw_worst_vmin,raw_worst_vmax,pv_s_scale,svc_q_scale,cap_total_mvar,selection_role,resource_index,robust_feasible
1724,0.0,0.0,0.0,1.208819777617343,1.2993377877845498,0.0,0,0.956766872615228,1.0287493685614328,0.956766872615228,1.0287493685614328,0.9526315789473684,0.8684210526315789,1.0,grid,93.05263157894737,1
1725,0.0,0.0,0.0,1.2505033409914466,1.3384556099447378,0.0,0,0.9577081030981158,1.028787794886453,0.9577081030981158,1.028787794886453,0.9526315789473684,0.9105263157894736,1.0,grid,95.15789473684211,1
1726,0.0,0.0,0.0,1.2949577973760364,1.3800266324696482,0.0,0,0.9586374030497468,1.0288113962646004,0.9586374030497468,1.0288113962646004,0.9526315789473684,0.9526315789473684,1.0,grid,97.26315789473684,1
1727,0.0,0.0,0.0,1.3421653176691926,1.4239913359507852,0.0,0,0.959544781618019,1.0288286308583956,0.959544781618019,1.0288286308583956,0.9526315789473684,0.9947368421052631,1.0,grid,99.36842105263158,1
1728,0.0,0.0,0.0,1.3921067098503936,1.4703134253176178,0.0,0,0.9604319992658134,1.0288488780305567,0.9604319992658134,1.0288488780305567,0.9526315789473684,1.0368421052631578,1.0,grid,101.4736842105263,1
1729,0.0,0.0,0.0,1.4447925095571754,1.5248325061559311,0.0,0,0.9613068516482705,1.028924995134924,0.9613068516482705,1.028924995134924,0.9526315789473684,1.0789473684210527,1.0,grid,103.57894736842104,1
1730,0.0,0.0,0.0,1.5002203882170146,1.5893619576750229,0.0,0,0.9621747630362566,1.0302092824769422,0.9621747630362566,1.0302092824769422,0.9526315789473684,1.1210526315789473,1.0,grid,105.68421052631578,1
1731,0.0,0.0,0.0,1.5584038570018608,1.6569875847096835,0.0,0,0.9630393522169752,1.0314862403080305,0.9630393522169752,1.0314862403080305,0.9526315789473684,1.163157894736842,1.0,grid,107.78947368421052,1
1732,0.0,0.0,0.0,1.6193369103760518,1.727631921301346,0.0,0,0.963902539175834,1.032756371275758,0.963902539175834,1.032756371275758,0.9526315789473684,1.2052631578947368,1.0,grid,109.89473684210526,1
1733,0.0,0.0,0.0,1.6830108497228011,1.801301565314423,0.0,0,0.964754916713794,1.0339997419515028,0.964754916713794,1.0339997419515028,0.9526315789473684,1.2473684210526317,1.0,grid,112.0,1
1734,0.0,0.0,0.0,1.7493598407846276,1.8779534843670478,0.0,0,0.9655993313081098,1.035232197906857,0.9655993313081098,1.035232197906857,0.9526315789473684,1.289473684210526,1.0,grid,114.10526315789471,1
1735,0.0,0.0,0.0,1.8183701387580733,1.9575104559722838,0.0,0,0.966439716658596,1.036453832412982,0.966439716658596,1.036453832412982,0.9526315789473684,1.331578947368421,1.0,grid,116.21052631578948,1
1736,0.0,0.0,0.0,1.8900124643625176,2.039898623841579,0.0,0,0.967275433289776,1.037669309106476,0.967275433289776,1.037669309106476,0.9526315789473684,1.3736842105263158,1.0,grid,118.31578947368422,1
1737,0.0,0.0,0.0,1.9642837224816512,2.1250422032137166,0.0,0,0.9681072856428352,1.0388770557819125,0.9681072856428352,1.0388770557819125,0.9526315789473684,1.4157894736842105,1.0,grid,120.42105263157893,1
1738,0.0,0.0,0.0,2.041195200225716,2.212920538865472,0.0,0,0.9689358633305798,1.0400986927161535,0.9689358633305798,1.0400986927161535,0.9526315789473684,1.4578947368421051,1.0,grid,122.52631578947367,1
