seed,day,step,maximum_active_balance_residual_mw,maximum_reactive_balance_residual_mvar
45,38,50,3.0932833117863767e-09,1.0486091300832001e-08
45,38,51,2.9977073514458885e-09,1.0113302834069415e-08
45,38,52,3.0342083272988374e-09,1.0259530724976429e-08
45,38,53,3.1321158253799775e-09,1.0680537704255144e-08
45,38,54,3.226839628833744e-09,1.110553857208707e-08
45,38,55,3.276446492589402e-09,1.1345566985898614e-08
45,38,56,3.5302879196341674e-09,1.2462774562349566e-08
45,38,57,3.745978605432243e-09,1.3476949001223204e-08
45,38,58,3.873121857955741e-09,1.412698333314033e-08
45,38,59,4.071233541264041e-09,1.5092576216568787e-08
45,38,60,4.439798259939232e-09,1.684618236574842e-08
45,38,61,5.358946611119797e-09,1.8260716272422428e-08
45,38,62,6.538957170870718e-09,1.935543905706716e-08
45,38,63,8.688844704493603e-09,2.190229567156088e-08
45,38,64,1.0563957226344955e-08,2.3876576549231032e-08
45,38,65,1.3557572928896144e-08,2.740924334720951e-08
45,38,66,1.8094159139753208e-08,3.2038522945754266e-08
45,38,67,2.5592679208513713e-08,4.3234852364903986e-08
45,38,68,3.0528112572592025e-08,5.1623801899935984e-08
45,38,69,3.069848578465817e-08,5.184741809494131e-08
45,38,70,2.994283505169948e-08,5.05028316388767e-08
45,38,71,2.8127401293515097e-08,4.7347359088956154e-08
45,38,72,2.649628171383367e-08,4.4516292388441236e-08
45,38,73,1.891782903939987e-08,3.160270149737965e-08
45,38,74,1.4746391625158894e-08,2.5669768949354577e-08
45,38,75,1.2293786648409633e-08,2.3348293159974887e-08
45,38,76,9.034571910038203e-09,1.9883899943229366e-08
45,38,77,6.7960215059670315e-09,1.7141265767905978e-08
45,38,78,5.5352110221729145e-09,1.5310647333288685e-08
45,38,79,4.517459349304143e-09,1.3133613918636655e-08
45,38,80,4.188517640363321e-09,1.2463474835522348e-08
45,38,81,3.730921726077807e-09,1.131731430792371e-08
45,38,82,3.225526399794343e-09,9.96600413305515e-09
45,38,83,2.9054188829119587e-09,9.119686811276395e-09
45,38,84,2.9592426425972818e-09,9.329377131939154e-09
45,38,85,2.7167640186120945e-09,8.631853981588833e-09
45,38,86,2.424184438257204e-09,7.803749729751175e-09
45,38,87,2.144701959430617e-09,7.0123193363080816e-09
45,38,88,9.687793436387315e-08,9.472142487032542e-08
45,38,89,8.71743934503788e-08,8.562169161174804e-08
45,38,90,7.895245929256944e-08,7.789671976898838e-08
45,38,91,7.072323811654901e-08,7.009647078060066e-08
45,38,92,6.266655912072483e-08,6.244597880455949e-08
45,38,93,5.7165910468878756e-08,5.7287160917796065e-08
45,38,94,5.2226874856092786e-08,5.2580497456045094e-08
45,38,95,4.918574346424176e-08,4.972900168043193e-08
45,77,0,6.669297831010668e-08,6.798105085803474e-08
45,77,1,6.435522658179704e-08,6.517329530220106e-08
45,77,2,6.455859581297463e-08,6.463020015001764e-08
45,77,3,6.189758428032377e-08,6.186944227770663e-08
45,77,4,5.906348738218825e-08,5.9160196741459004e-08
45,77,5,5.9040501810408985e-08,5.924074841789917e-08
45,77,6,5.88918227985985e-08,5.9087684328718026e-08
45,77,7,5.8216747551159687e-08,5.842234723774098e-08
45,77,8,5.845048545866094e-08,5.867848450191726e-08
45,77,9,5.812078889347316e-08,5.83420159405712e-08
45,77,10,5.9267321501910164e-08,5.948824231827299e-08
45,77,11,5.9092994872389504e-08,5.9270696614599494e-08
45,77,12,6.346839060387965e-08,6.36032620321414e-08
45,77,13,6.489691203696857e-08,6.483912448618234e-08
45,77,14,7.075932049495359e-08,7.056695144891378e-08
45,77,15,7.349939325565491e-08,7.303606504305282e-08
45,77,16,8.293420750496439e-08,8.212569742316322e-08
45,77,17,8.898476949216472e-08,8.767588641211965e-08
45,77,18,1.954738072795781e-09,6.5660319542582e-09
45,77,19,2.3677510473107954e-09,7.78477393659216e-09
45,77,20,3.3755540636976056e-09,1.0655349796939717e-08
45,77,21,4.494743917338173e-09,1.3487103656117938e-08
45,77,22,5.27711944454945e-09,1.5527069213705502e-08
45,77,23,5.427773352301157e-09,1.6767944671647328e-08
45,77,24,5.085665577900245e-09,1.7576468613889062e-08
45,77,25,4.69738482486437e-09,1.7954725622937318e-08
45,77,26,4.6105746911301315e-09,1.7448663069963288e-08
45,77,27,4.450580303599905e-09,1.661927359619675e-08
45,77,28,4.5067843207347025e-09,1.673283789305202e-08
45,77,29,4.428038040404925e-09,1.6225063237396142e-08
45,77,30,4.0184577280305556e-09,1.441075273000969e-08
45,77,31,3.740684480918466e-09,1.3151818661905068e-08
45,77,32,3.3330214629923027e-09,1.1417328887874945e-08
45,77,33,3.1661004894212308e-09,1.0686230095258153e-08
45,77,34,3.0804479800305984e-09,1.0311121817485613e-08
45,77,35,3.020130144235078e-09,1.0064270111742601e-08
45,77,36,2.8725704887683223e-09,9.506851139651218e-09
45,77,37,2.869780966682778e-09,9.485228158467862e-09
45,77,38,2.8697595688687016e-09,9.48655043409019e-09
45,77,39,2.6710006428842803e-09,8.758584413293136e-09
45,77,40,2.583244208820279e-09,8.42761291308669e-09
45,77,41,2.5697887741371606e-09,8.38016059323543e-09
45,77,42,2.57565065629739e-09,8.402504109161768e-09
45,77,43,2.535964979677452e-09,8.288804226319613e-09
45,77,44,2.296156988504383e-09,7.503114379803222e-09
45,77,45,2.1472537203165443e-09,7.012542074802397e-09
45,77,46,2.0900603990570144e-09,6.836807786569921e-09
45,77,47,1.952830033097319e-09,6.385388884311283e-09
45,77,48,2.0211795345032035e-09,6.607974445405063e-09
45,77,49,1.9451956798782755e-09,6.359309745462838e-09
45,77,50,1.8535313995454716e-09,6.039188871209689e-09
45,77,51,1.7832954470747842e-09,5.780858985948711e-09
45,77,52,1.929869163780351e-09,6.252182521704341e-09
45,77,53,2.0190774573103365e-09,6.528256824012146e-09
45,77,54,2.0376589738441142e-09,6.565971932825931e-09
45,77,55,2.0578803678478197e-09,6.609116726119524e-09
45,77,56,2.246222522220287e-09,7.234745580397828e-09
45,77,57,2.4008887933302248e-09,7.757109121708794e-09
45,77,58,2.46596421234202e-09,7.97585483769403e-09
45,77,59,2.5088183527172125e-09,8.123539618765108e-09
45,77,60,2.797913324636969e-09,9.235853054567755e-09
45,77,61,2.8969354259195113e-09,9.674996498398869e-09
45,77,62,3.0987717947184024e-09,1.054178799808625e-08
45,77,63,3.5059599060721647e-09,1.2347467215345631e-08
45,77,64,4.126444524618633e-09,1.517658554384127e-08
45,77,65,4.5395795456038e-09,1.7227604065528368e-08
45,77,66,5.987271633339786e-09,2.0386478893907878e-08
45,77,67,1.005825291111595e-08,2.5097365297099827e-08
45,77,68,1.3831229963429115e-08,2.8251683770186276e-08
45,77,69,1.6675271215932375e-08,3.029622164252288e-08
45,77,70,3.610341289816965e-08,6.163931115521493e-08
45,77,71,1.28140584775005e-08,4.167692232992515e-09
45,77,72,2.3548668293127406e-08,6.028079979625289e-09
45,77,73,2.2850040071881184e-08,5.872295288922302e-09
45,77,74,1.7276346950256816e-08,4.907911785312358e-09
45,77,75,9.05282831337173e-09,3.310965876468508e-09
45,77,76,3.58817134338274e-08,6.092262236356838e-08
45,77,77,2.2489057543290114e-08,3.759031898253884e-08
45,77,78,1.3978398022418403e-08,2.3834191009708405e-08
45,77,79,1.0340156179206028e-08,2.045614233558979e-08
45,77,80,9.07875893386978e-09,1.9713319171499322e-08
45,77,81,7.295228449111235e-09,1.7759723969223984e-08
45,77,82,5.983284076527262e-09,1.6041349637507807e-08
45,77,83,5.30817511473769e-09,1.499687277140005e-08
45,77,84,5.082567249015124e-09,1.4636386824751213e-08
45,77,85,4.451742915273504e-09,1.3087848443893435e-08
45,77,86,3.894719659627843e-09,1.1717552345080762e-08
45,77,87,3.3689834082195613e-09,1.034436772351377e-08
45,77,88,2.76567640317138e-09,8.69611785359048e-09
45,77,89,2.385048087846786e-09,7.667836088298685e-09
45,77,90,2.044422938232704e-09,6.7106058210253394e-09
45,77,91,9.599781468014323e-08,9.402233547284311e-08
45,77,92,8.900591203300778e-08,8.743068255490094e-08
45,77,93,8.354129393470244e-08,8.23115134385155e-08
45,77,94,7.994461507718209e-08,7.896703235754643e-08
45,77,95,7.519248965658087e-08,7.442555217951341e-08
45,85,0,3.002982207518656e-08,3.02293187703917e-08
45,85,1,2.8569904879371943e-08,2.891662166659703e-08
45,85,2,3.006479964724057e-08,3.070418641559769e-08
45,85,3,3.0176377833167345e-08,3.079741142664183e-08
45,85,4,3.004627758835393e-08,3.0648744306360776e-08
45,85,5,3.036717767437164e-08,3.1001495467974927e-08
45,85,6,2.952614321441449e-08,3.0075360951675734e-08
45,85,7,3.1284848891165173e-08,3.201935730445804e-08
45,85,8,3.304487986629384e-08,3.3860570944344026e-08
45,85,9,3.4312367621670836e-08,3.514825021311285e-08
45,85,10,3.7504186501183256e-08,3.854485536303187e-08
45,85,11,3.970661205214554e-08,4.074298717848812e-08
45,85,12,4.673558449096171e-08,4.772448027046128e-08
45,85,13,4.722037549170777e-08,4.792326306624073e-08
45,85,14,5.341724675436699e-08,5.4087123391166614e-08
45,85,15,6.182408696965569e-08,6.217387764351212e-08
45,85,16,8.91172536373469e-08,8.841554724470235e-08
45,85,17,2.2140326117608966e-09,7.397510659590267e-09
45,85,18,3.0144620133398803e-09,9.679070323009853e-09
45,85,19,3.784109050414264e-09,1.1724608506291645e-08
45,85,20,4.73521167589086e-09,1.4086732752494058e-08
45,85,21,5.447164082642009e-09,1.5796814412105675e-08
45,85,22,6.003900926768169e-09,1.7267166169121495e-08
45,85,23,5.941104665521668e-09,1.769308630161781e-08
45,85,24,6.37483588486476e-09,1.9237808429606318e-08
45,85,25,5.975311166001029e-09,1.930894333312949e-08
45,85,26,5.0184985550885686e-09,1.8443616772723104e-08
45,85,27,4.5986116910951e-09,1.7469009849779837e-08
45,85,28,4.450074640380275e-09,1.6722382228939736e-08
45,85,29,4.36800342423771e-09,1.630215726300399e-08
45,85,30,4.274121698927269e-09,1.5833552663435668e-08
45,85,31,4.164318959110069e-09,1.528728102440091e-08
45,85,32,4.008080629544497e-09,1.4539321413487016e-08
45,85,33,3.825402885085372e-09,1.3706924484324645e-08
45,85,34,3.778653579269986e-09,1.3468192533450107e-08
45,85,35,3.750540147548498e-09,1.3316685948394635e-08
45,85,36,3.695378282889128e-09,1.3055424658015014e-08
45,85,37,3.6426921028176462e-09,1.2813607952466555e-08
45,85,38,3.5591494508546706e-09,1.2442371577492395e-08
45,85,39,3.457801501724478e-09,1.2007385918888502e-08
45,85,40,3.1937015098487676e-09,1.0917918097375079e-08
45,85,41,3.1950911447836683e-09,1.08920898689302e-08
45,85,42,3.2502476751683496e-09,1.1111899317350904e-08
45,85,43,3.259538940841855e-09,1.1159658613868473e-08
45,85,44,3.2749679964444445e-09,1.1224232376871868e-08
45,85,45,3.193609664914332e-09,1.0898860147712242e-08
45,85,46,3.1682500026275484e-09,1.080000575082174e-08
45,85,47,3.0783897046054998e-09,1.0443190617825948e-08
45,85,48,3.0926828459287847e-09,1.0502319708338703e-08
45,85,49,3.1735682397976417e-09,1.083386658162766e-08
45,85,50,3.130969181835974e-09,1.0676162454092974e-08
45,85,51,3.167513282914536e-09,1.0835032593359273e-08
45,85,52,3.289820135060628e-09,1.1351777018386855e-08
45,85,53,3.335955626321274e-09,1.156544859881592e-08
45,85,54,3.255582583031047e-09,1.1254526199877546e-08
45,85,55,3.269326285387786e-09,1.131855414948646e-08
45,85,56,3.2780474341909116e-09,1.1366884239416564e-08
45,85,57,3.3863670201306206e-09,1.1842459235467118e-08
45,85,58,3.397481731712282e-09,1.1910124275704703e-08
45,85,59,3.499577398702325e-09,1.2351067113502978e-08
45,85,60,3.5562890479678977e-09,1.2630320816997553e-08
45,85,61,3.846586365402471e-09,1.3915028018729458e-08
45,85,62,4.048821269572733e-09,1.4869531855810081e-08
45,85,63,4.2730033834176284e-09,1.5922607121687804e-08
45,85,64,4.653510771168712e-09,1.6811562836283045e-08
45,85,65,5.734231908749443e-09,1.8346344443642693e-08
45,85,66,6.8896042950544745e-09,1.9867598538558795e-08
45,85,67,7.645823939250729e-09,2.0526044891555628e-08
45,85,68,8.393079000898473e-09,2.1286537255083005e-08
45,85,69,9.070482889089737e-09,2.1976512415422533e-08
45,85,70,9.973472690077978e-09,2.3064385262783205e-08
45,85,71,1.0970627670192634e-08,2.424337078310579e-08
45,85,72,1.0249072441431695e-08,2.3095968748609863e-08
45,85,73,8.930104459722865e-09,2.127694451181661e-08
45,85,74,7.288550500986202e-09,1.8743603613646798e-08
45,85,75,6.510747843635478e-09,1.7550595560189564e-08
45,85,76,5.295676796385207e-09,1.493265899821239e-08
45,85,77,4.577318489518145e-09,1.334284169263178e-08
45,85,78,4.002584149537247e-09,1.1976197394902854e-08
45,85,79,3.528525119658732e-09,1.0775244446703525e-08
45,85,80,3.4824866081140105e-09,1.072331251572578e-08
45,85,81,3.120735588349466e-09,9.714829496410005e-09
45,85,82,2.6676456269664195e-09,8.453055200252635e-09
45,85,83,2.325425563914907e-09,7.51074494265147e-09
45,85,84,1.985752187683154e-09,6.535842908550471e-09
45,85,85,9.068883077660572e-08,8.892464944953993e-08
45,85,86,8.370812944712147e-08,8.243890271819598e-08
45,85,87,7.37266750861637e-08,7.288755203560537e-08
45,85,88,6.386601275609749e-08,6.353348055987418e-08
45,85,89,5.997641995894587e-08,6.002723096365514e-08
45,85,90,5.5982920382779966e-08,5.62005022380907e-08
45,85,91,5.2944533722454334e-08,5.3323916879288724e-08
45,85,92,4.6192961105501196e-08,4.667540666469794e-08
45,85,93,4.3281375063791705e-08,4.401286536614979e-08
45,85,94,4.337823407765673e-08,4.424413266312932e-08
45,85,95,3.999815537808482e-08,4.073828004103053e-08
45,105,0,1.5507511516230088e-08,1.56556168723343e-08
45,105,1,1.4737342704691792e-08,1.485780422305627e-08
45,105,2,1.4685846662018665e-08,1.4810875095805365e-08
45,105,3,1.5310767627688127e-08,1.5476121148494393e-08
45,105,4,1.497678668149066e-08,1.509458495696503e-08
45,105,5,1.542251292820096e-08,1.557463283341498e-08
45,105,6,1.6051280387306688e-08,1.6219554657692647e-08
45,105,7,1.6813181246549957e-08,1.6993820933786097e-08
45,105,8,1.856493741722587e-08,1.884423790621259e-08
45,105,9,1.9572964885146427e-08,1.985121303449411e-08
45,105,10,2.113817880282365e-08,2.1492083460139533e-08
45,105,11,2.3053163857034153e-08,2.3499937829019046e-08
45,105,12,2.7854196492718697e-08,2.865149048569826e-08
45,105,13,3.07612227226986e-08,3.159341149805428e-08
45,105,14,3.685866664399767e-08,3.8028062782080596e-08
45,105,15,4.5227693248536815e-08,4.630314749676234e-08
45,105,16,6.718931655838589e-08,6.771865651566955e-08
45,105,17,8.599461836199251e-08,8.514762853129021e-08
45,105,18,1.8232109138399677e-09,6.5690602957246824e-09
45,105,19,2.0758073471932592e-09,7.496474274670817e-09
45,105,20,2.3220504598991942e-09,8.23514853531826e-09
45,105,21,2.3122707568101752e-09,7.99284805008682e-09
45,105,22,2.293734846156581e-09,7.71452554615415e-09
45,105,23,2.1967624594387836e-09,7.198935197960665e-09
45,105,24,2.051462905799939e-09,6.564783161522314e-09
45,105,25,9.570649230593309e-08,9.386089495910799e-08
45,105,26,8.2795266415428e-08,8.178673308045781e-08
45,105,27,7.36685977931889e-08,7.370353390101503e-08
45,105,28,6.345575512961554e-08,6.371135119476179e-08
45,105,29,5.925942197886058e-08,6.021292221769503e-08
45,105,30,5.5764132807917255e-08,5.6969455541899805e-08
45,105,31,5.2855016413957956e-08,5.403167836759426e-08
45,105,32,5.056179748323675e-08,5.161002937514869e-08
45,105,33,4.8035906268298345e-08,4.8812281161492166e-08
45,105,34,4.5967799922400077e-08,4.6505783946049206e-08
45,105,35,4.446123044385408e-08,4.4833967649537954e-08
45,105,36,4.219155128569463e-08,4.199008821204053e-08
45,105,37,4.210952303865256e-08,5.598000132889247e-08
45,105,38,4.0933795918823845e-08,7.33925605705954e-08
45,105,39,3.986116388354777e-08,8.563550112083984e-08
45,105,40,7.189408096630601e-09,2.708769875070516e-09
45,105,41,8.13522596510019e-09,2.647789071330564e-09
45,105,42,8.180330579588002e-09,2.6118829321575276e-09
45,105,43,8.823445307726274e-09,2.683362004818335e-09
45,105,44,8.980334392783007e-09,2.639447826968677e-09
45,105,45,8.655592215189856e-09,2.6158603061432473e-09
45,105,46,8.020422520571557e-09,2.476479438184853e-09
45,105,47,8.780554339171687e-09,2.4000076925823066e-09
45,105,48,8.202701989867833e-09,2.3171205926209026e-09
45,105,49,7.3589345728208855e-09,2.2667976523615962e-09
45,105,50,4.797384059451737e-08,9.244245740419599e-08
45,105,51,4.470691011837502e-08,8.725853820751306e-08
45,105,52,3.1872960659651284e-08,6.674770580000766e-08
45,105,53,3.228989938278137e-08,5.509670032710634e-08
45,105,54,3.240243826724276e-08,3.674614376669716e-08
45,105,55,3.1857259616754896e-08,3.055088008963036e-08
45,105,56,3.2985551824682435e-08,3.1926484303501645e-08
45,105,57,3.438312704863444e-08,3.3498164450640466e-08
45,105,58,3.4475161770491924e-08,3.332764959840251e-08
45,105,59,3.587150493311597e-08,3.481712043673646e-08
45,105,60,3.822153803526018e-08,3.729509936989395e-08
45,105,61,4.1057765685567627e-08,4.025600644497196e-08
45,105,62,4.612752580943069e-08,4.5753758629030195e-08
45,105,63,5.1446208369776425e-08,5.11104386591299e-08
45,105,64,5.930482356066025e-08,5.8902623056855674e-08
45,105,65,6.729540598382489e-08,6.633678620304728e-08
45,105,66,8.127190150031272e-08,7.98952960040511e-08
45,105,67,9.683139894946236e-08,9.371123689538852e-08
45,105,68,2.1822095779694406e-09,7.367213228359759e-09
45,105,69,2.297723391761486e-09,8.004685247975374e-09
45,105,70,2.5055833362958024e-09,8.971745568686629e-09
45,105,71,2.770153013226251e-09,9.91657325699613e-09
45,105,72,3.0899430410180617e-09,1.0022409013821232e-08
45,105,73,3.2521552204706206e-09,1.0190141647159479e-08
45,105,74,3.3863400798750387e-09,1.05129652205882e-08
45,105,75,3.3160746804733465e-09,1.029581850331418e-08
45,105,76,3.0579486252207966e-09,9.561430813764815e-09
45,105,77,2.6537570491785845e-09,8.424775460591505e-09
45,105,78,2.322135842988682e-09,7.504948884573537e-09
45,105,79,9.964905930796852e-08,9.722581510718253e-08
45,105,80,8.839128315570044e-08,8.67436774493191e-08
45,105,81,7.594759653638261e-08,7.493319707785329e-08
45,105,82,6.571330555225907e-08,6.528981785769439e-08
45,105,83,5.483508805879944e-08,5.486652396302638e-08
45,105,84,4.597569574181504e-08,4.6389649482891926e-08
45,105,85,3.929489856332319e-08,3.981783555651042e-08
45,105,86,3.5070481991562874e-08,3.560982973771498e-08
45,105,87,3.092327172105058e-08,3.132618928147757e-08
45,105,88,2.5024418600673448e-08,2.5122654997988825e-08
45,105,89,2.252520766264643e-08,2.2659872034314077e-08
45,105,90,2.0572102658530933e-08,2.068620733042259e-08
45,105,91,1.9505084197096734e-08,1.963275916838647e-08
45,105,92,1.792078602267516e-08,1.7983486366723866e-08
45,105,93,1.7346175546287257e-08,1.7438063354413558e-08
45,105,94,1.665036319757618e-08,1.673041608030168e-08
45,105,95,1.5550886333856595e-08,1.5602720990215424e-08
45,133,0,2.057381632680072e-08,2.054372547077854e-08
45,133,1,1.9649387260518847e-08,1.9740042586646744e-08
45,133,2,1.8884815907241337e-08,1.8997048656377302e-08
45,133,3,1.915648619767174e-08,1.9347165605698713e-08
45,133,4,1.9687638940987795e-08,1.9922987010145832e-08
45,133,5,2.052151246243611e-08,2.080613223376382e-08
45,133,6,2.036079440031341e-08,2.0593037414196047e-08
45,133,7,1.9879882917801794e-08,2.0070648407144454e-08
45,133,8,2.20573166676008e-08,2.2456833823070177e-08
45,133,9,2.2651279016523695e-08,2.3016118247398687e-08
45,133,10,2.327845442014892e-08,2.3656285819129153e-08
45,133,11,2.5446505219801907e-08,2.5987980101227492e-08
45,133,12,2.9626745457964065e-08,3.04558570030089e-08
45,133,13,3.1990082609810455e-08,3.2830677898498806e-08
45,133,14,3.359210693897746e-08,3.444051099865675e-08
45,133,15,3.9230622405142523e-08,4.029735184429839e-08
45,133,16,5.70944210399188e-08,5.783686272964328e-08
