candidate_id,risk,pf_fail_rate,mean_daily_loss_mwh,mean_intervention_rate,projection_failure_steps,worst_vmin,worst_vmax,raw_worst_vmin,raw_worst_vmax,seed,pv_s_scale,svc_q_scale,cap_total_mvar,selection_role,resource_index,path_fraction
2003,0.0,0.0,0.9536690844452675,0.000156249999999999,0,0.950500000827401,1.0333407298667288,0.9491704540989714,1.0333407298667288,42,0.85,0.85,0.1875,risk_path,85.375,0.1875
2004,0.0,0.0,1.0015573572199423,0.0,0,0.950830264495522,1.032262191692099,0.950830264495522,1.032262191692099,42,0.8999999999999999,0.8999999999999999,0.25,risk_path,90.5,0.25
2005,0.0,0.0,1.0580890646884304,0.0,0,0.9525086769820212,1.0310951339940408,0.9525086769820212,1.0310951339940408,42,0.95,0.95,0.3125,risk_path,95.625,0.3125
2006,0.0,0.0,1.1228017814105271,0.0,0,0.954177061253898,1.029843802231454,0.954177061253898,1.029843802231454,42,1.0,1.0,0.375,risk_path,100.75,0.375
2007,0.0,0.0,1.1954415768421733,0.0,0,0.9557937161241068,1.0285695458151838,0.9557937161241068,1.0285695458151838,42,1.05,1.05,0.4375,risk_path,105.875,0.4375
2008,0.0,0.0,1.275965247338787,0.0,0,0.9574029612257772,1.0272084389557878,0.9574029612257772,1.0272084389557878,42,1.1,1.1,0.5,risk_path,111.0,0.5
2009,0.0,0.0,1.3641529007666002,0.0,0,0.9589784445836004,1.0274053486950077,0.9589784445836004,1.0274053486950077,42,1.15,1.15,0.5625,risk_path,116.125,0.5625
2010,0.0,0.0,1.4595703276955339,0.0,0,0.9605127689731516,1.029136527051324,0.9605127689731516,1.029136527051324,42,1.2,1.2,0.625,risk_path,121.25,0.625
2011,0.0,0.0,1.5617241243809865,0.0,0,0.9620015064480134,1.030842424246333,0.9620015064480134,1.030842424246333,42,1.25,1.25,0.6875,risk_path,126.375,0.6875
2012,0.0,0.0,1.6703213072240592,0.0,0,0.9634416742508548,1.032516592928402,0.9634416742508548,1.032516592928402,42,1.3,1.3,0.75,risk_path,131.5,0.75
2013,0.0,0.0,1.7845953557193721,0.0,0,0.9648362962657384,1.0341193723468851,0.9648362962657384,1.0341193723468851,42,1.35,1.35,0.8125,risk_path,136.625,0.8125
2014,0.0,0.0,1.904011889981751,0.0,0,0.9662140644000956,1.035671060444497,0.9662140644000956,1.035671060444497,42,1.4,1.4,0.875,risk_path,141.75,0.875
2015,0.0,0.0,2.028588316486385,0.0,0,0.9675481940790152,1.0371826626522174,0.9675481940790152,1.0371826626522174,42,1.45,1.45,0.9375,risk_path,146.875,0.9375
2016,0.0,0.0,2.158174984626041,0.0,0,0.9688406747392644,1.0386637210967904,0.9688406747392644,1.0386637210967904,42,1.5,1.5,1.0,risk_path,152.0,1.0
0,0.0,0.0,0.9006458975361188,0.0005208333333333301,0,0.95050000031423,1.0282869479998693,0.9472902591305108,1.0282869479998693,43,0.7,0.7,0.0,optimiser_candidate,70.0,
