job_index,pv_s_scale,svc_q_scale,cap_total_mvar,t0,risk,under_risk,over_risk,under_steps,over_steps,pf_fail,loss_mean_mw,energy_mwh,vmin,vmax,raw_vmin,raw_vmax,intervention_steps,intervention_rate,projection_failures,mean_correction_norm,max_correction_norm,power_flow_previews
626,0.9533926844596864,1.459408402442932,0.8764941096305847,35279,0,0,0,0,0,0,0.08958281599941716,2.149987583986012,0.9749392150475242,1.0402634719628294,0.9749392150475242,1.0402634719628294,0,0.0,0,0.0,0.0,96
627,0.8308757543563843,0.7356542348861694,0.7212623357772827,2389,0,0,0,0,0,0,0.041516704772492495,0.9964009145398198,0.9603230665110561,1.0228924462794615,0.9603230665110561,1.0228924462794615,0,0.0,0,0.0,0.0,96
628,1.2221026420593262,0.7753984332084656,0.9523925185203552,959,0,0,0,0,0,0,0.050281834703708395,1.2067640328890015,0.9625342754434228,1.0261474726846622,0.9625342754434228,1.0261474726846622,0,0.0,0,0.0,0.0,96
629,0.7909955382347107,1.2666207551956177,0.7671733498573303,7522,0,0,0,0,0,0,0.07086514037352816,1.700763368964676,0.9726151926285137,1.0340266174297081,0.9726151926285137,1.0340266174297081,0,0.0,0,0.0,0.0,96
630,0.7493776679039001,1.3882640600204468,0.2633382976055145,29138,0,0,0,0,0,0,0.0739616690074414,1.7750800561785938,0.9721985991006081,1.0360459329891243,0.9721985991006081,1.0360459329891243,0,0.0,0,0.0,0.0,96
631,0.9280375242233276,0.8529670834541321,0.4533914029598236,29264,0,0,0,0,0,0,0.04504441704375128,1.0810660090500306,0.9609122864036294,1.0197169379964792,0.9609122864036294,1.0197169379964792,0,0.0,0,0.0,0.0,96
632,0.8149703741073608,1.2663650512695312,0.5606665015220642,21483,0,0,0,0,0,0,0.06866366666804923,1.6479280000331813,0.9678721900369036,1.0324592995794812,0.9678721900369036,1.0324592995794812,0,0.0,0,0.0,0.0,96
633,1.2028231620788574,1.2179690599441528,0.3207417130470276,14157,0,0,0,0,0,0,0.06578239240871049,1.578777417809052,0.9676610408466796,1.0314303132955769,0.9676610408466796,1.0314303132955769,0,0.0,0,0.0,0.0,96
634,0.7773717045783997,1.2445495128631592,0.4041004478931427,35795,0,0,0,0,0,0,0.06460030752010835,1.5504073804826004,0.9696891759065676,1.0318399660647244,0.9696891759065676,1.0318399660647244,0,0.0,0,0.0,0.0,96
635,1.2188538312911987,0.8049088716506958,0.531755805015564,25302,0,0,0,0,0,0,0.04617348570625914,1.1081636569502193,0.9606370197126043,1.0212831891239083,0.9606370197126043,1.0212831891239083,0,0.0,0,0.0,0.0,96
636,0.8230160474777222,1.181113362312317,0.1822560727596283,8652,0,0,0,0,0,0,0.060402028081307284,1.4496486739513748,0.9610652522575913,1.02961034952653,0.9610652522575913,1.02961034952653,0,0.0,0,0.0,0.0,96
637,0.7835555076599121,0.875442624092102,0.9965825080871582,81,0,0,0,0,0,0,0.051697901060077066,1.2407496254418495,0.9650778575060535,1.0237955262151723,0.9650778575060535,1.0237955262151723,0,0.0,0,0.0,0.0,96
638,1.1136212348937988,0.9282841682434082,0.244644895195961,11053,0,0,0,0,0,0,0.048882268892709226,1.1731744534250215,0.9641005882736134,1.0219083645829428,0.9641005882736134,1.0219083645829428,0,0.0,0,0.0,0.0,96
639,0.8089833855628967,0.999931573867798,0.4882391989231109,4417,0,0,0,0,0,0,0.05153919608011445,1.2369407059227469,0.9624182742095779,1.0248268320134994,0.9624182742095779,1.0248268320134994,0,0.0,0,0.0,0.0,96
640,0.7664167284965515,1.136195421218872,0.8613390922546387,7698,0,0,0,0,0,0,0.06274545779988028,1.5058909871971267,0.9667378555654387,1.0305017766592128,0.9667378555654387,1.0305017766592128,0,0.0,0,0.0,0.0,96
641,0.8873851895332336,0.8074986934661865,0.6224953532218933,2332,0,0,0,0,0,0,0.04451454201113205,1.0683490082671692,0.9578658600444887,1.0194487348353267,0.9578658600444887,1.0194487348353267,0,0.0,0,0.0,0.0,96
642,1.01616370677948,0.7736047506332397,0.4123176634311676,9080,0,0,0,0,0,0,0.042672639805208044,1.024143355324993,0.9610963378854356,1.0195532865770036,0.9610963378854356,1.0195532865770036,0,0.0,0,0.0,0.0,96
643,0.8269029855728149,1.2830228805541992,0.9143945574760436,24546,0,0,0,0,0,0,0.07530401858749801,1.807296446099952,0.9696718316799037,1.0357005141028468,0.9696718316799037,1.0357005141028468,0,0.0,0,0.0,0.0,96
644,0.7836006283760071,1.2750523090362549,0.092241570353508,16216,0,0,0,0,0,0,0.06484087249284777,1.5561809398283466,0.9695537087525699,1.0315916976064323,0.9695537087525699,1.0315916976064323,0,0.0,0,0.0,0.0,96
645,1.1709822416305542,0.9593914151191713,0.0146584343165159,32194,0,0,0,0,0,0,0.04978160409528798,1.1947584982869115,0.9628558833774443,1.0212730192825963,0.9628558833774443,1.0212730192825963,0,0.0,0,0.0,0.0,96
646,0.9426335096359252,1.4218480587005615,0.4806888401508331,19801,0,0,0,0,0,0,0.08096776273394925,1.943226305614782,0.9752777224465392,1.037984494636421,0.9752777224465392,1.037984494636421,0,0.0,0,0.0,0.0,96
647,1.0271233320236206,1.3369908332824707,0.54402095079422,20942,0,0,0,0,0,0,0.07496807997598624,1.7992339194236697,0.9718976092293776,1.034749102105553,0.9718976092293776,1.034749102105553,0,0.0,0,0.0,0.0,96
648,1.1658769845962524,1.250972032546997,0.8858948349952698,16909,0,0,0,0,0,0,0.07571311622796124,1.81711478947107,0.972548420308803,1.0345209415061807,0.972548420308803,1.0345209415061807,0,0.0,0,0.0,0.0,96
649,1.2197186946868896,0.8510724306106567,0.8725671768188477,20911,0,0,0,0,0,0,0.0520999868958261,1.2503996854998265,0.9635531634380118,1.0227590671131304,0.9635531634380118,1.0227590671131304,0,0.0,0,0.0,0.0,96
650,1.1791733503341677,0.7577452063560486,0.2666923999786377,20590,0,0,0,0,0,0,0.04271644230724334,1.0251946153738403,0.9589841306884167,1.0183312366825212,0.9589841306884167,1.0183312366825212,0,0.0,0,0.0,0.0,96
